currency,per,date,time,close,vol,proportion
KZT,D,26/02/18,00:00,17.7488,0,100
KZT,D,27/02/18,00:00,17.5256,0,100
KZT,D,28/02/18,00:00,17.455,0,100
KZT,D,01/03/18,00:00,17.5963,0,100
KZT,D,02/03/18,00:00,17.5474,0,100
KZT,D,03/03/18,00:00,17.5842,0,100
KZT,D,04/03/18,00:00,17.5842,0,100
KZT,D,05/03/18,00:00,17.5842,0,100
KZT,D,06/03/18,00:00,17.7757,0,100
KZT,D,07/03/18,00:00,17.6951,0,100
KZT,D,08/03/18,00:00,17.7515,0,100
KZT,D,09/03/18,00:00,17.7515,0,100
KZT,D,10/03/18,00:00,17.7515,0,100
KZT,D,11/03/18,00:00,17.7515,0,100
KZT,D,12/03/18,00:00,17.7515,0,100
KZT,D,13/03/18,00:00,17.6464,0,100
KZT,D,14/03/18,00:00,17.7059,0,100
KZT,D,15/03/18,00:00,17.6843,0,100
KZT,D,16/03/18,00:00,17.7107,0,100
KZT,D,17/03/18,00:00,17.818,0,100
KZT,D,18/03/18,00:00,17.818,0,100
KZT,D,19/03/18,00:00,17.818,0,100
KZT,D,20/03/18,00:00,17.9685,0,100
KZT,D,21/03/18,00:00,17.9901,0,100
KZT,D,22/03/18,00:00,17.9197,0,100
KZT,D,23/03/18,00:00,17.7152,0,100
KZT,D,24/03/18,00:00,17.7987,0,100
KZT,D,25/03/18,00:00,17.7987,0,100
KZT,D,26/03/18,00:00,17.7987,0,100
KZT,D,27/03/18,00:00,17.8447,0,100
KZT,D,28/03/18,00:00,17.9358,0,100
KZT,D,29/03/18,00:00,18.0297,0,100
KZT,D,30/03/18,00:00,18.1102,0,100
KZT,D,31/03/18,00:00,17.9829,0,100
KZT,D,01/04/18,00:00,17.9829,0,100
KZT,D,02/04/18,00:00,17.9829,0,100
KZT,D,03/04/18,00:00,17.9372,0,100
KZT,D,04/04/18,00:00,17.9589,0,100
KZT,D,05/04/18,00:00,18.0512,0,100
KZT,D,06/04/18,00:00,18.0147,0,100
KZT,D,07/04/18,00:00,18.0963,0,100
KZT,D,08/04/18,00:00,18.0963,0,100
KZT,D,09/04/18,00:00,18.0963,0,100
KZT,D,10/04/18,00:00,18.2722,0,100
KZT,D,11/04/18,00:00,19.0646,0,100
KZT,D,12/04/18,00:00,19.3458,0,100
KZT,D,13/04/18,00:00,18.8527,0,100
KZT,D,14/04/18,00:00,18.7949,0,100
KZT,D,15/04/18,00:00,18.7949,0,100
KZT,D,16/04/18,00:00,18.7949,0,100
KZT,D,17/04/18,00:00,18.884,0,100
KZT,D,18/04/18,00:00,18.6277,0,100
KZT,D,19/04/18,00:00,18.7865,0,100
KZT,D,20/04/18,00:00,18.6957,0,100
KZT,D,21/04/18,00:00,18.8004,0,100
KZT,D,22/04/18,00:00,18.8004,0,100
KZT,D,23/04/18,00:00,18.8004,0,100
KZT,D,24/04/18,00:00,18.8773,0,100
KZT,D,25/04/18,00:00,18.9259,0,100
KZT,D,26/04/18,00:00,18.9128,0,100
KZT,D,27/04/18,00:00,19.0629,0,100
KZT,D,28/04/18,00:00,19.1404,0,100
KZT,D,29/04/18,00:00,18.9546,0,100
KZT,D,30/04/18,00:00,18.9546,0,100
KZT,D,01/05/18,00:00,18.9546,0,100
KZT,D,02/05/18,00:00,18.9546,0,100
KZT,D,03/05/18,00:00,18.9546,0,100
KZT,D,04/05/18,00:00,19.2382,0,100
KZT,D,05/05/18,00:00,19.213,0,100
KZT,D,06/05/18,00:00,19.213,0,100
KZT,D,07/05/18,00:00,19.213,0,100
KZT,D,08/05/18,00:00,19.0278,0,100
KZT,D,09/05/18,00:00,19.1164,0,100
KZT,D,10/05/18,00:00,19.1164,0,100
KZT,D,11/05/18,00:00,19.1228,0,100
KZT,D,12/05/18,00:00,18.9056,0,100
KZT,D,13/05/18,00:00,18.9056,0,100
KZT,D,14/05/18,00:00,18.9056,0,100
KZT,D,15/05/18,00:00,18.8333,0,100
KZT,D,16/05/18,00:00,18.8715,0,100
KZT,D,17/05/18,00:00,18.926,0,100
KZT,D,18/05/18,00:00,18.8564,0,100
KZT,D,19/05/18,00:00,18.8404,0,100
KZT,D,20/05/18,00:00,18.8404,0,100
KZT,D,21/05/18,00:00,18.8404,0,100
KZT,D,22/05/18,00:00,18.9939,0,100
KZT,D,23/05/18,00:00,18.7145,0,100
KZT,D,24/05/18,00:00,18.8613,0,100
KZT,D,25/05/18,00:00,18.8403,0,100
KZT,D,26/05/18,00:00,18.8121,0,100
KZT,D,27/05/18,00:00,18.8121,0,100
KZT,D,28/05/18,00:00,18.8121,0,100
KZT,D,29/05/18,00:00,18.8726,0,100
KZT,D,30/05/18,00:00,18.9793,0,100
KZT,D,31/05/18,00:00,18.9531,0,100
KZT,D,01/06/18,00:00,18.8281,0,100
KZT,D,02/06/18,00:00,18.806,0,100
KZT,D,03/06/18,00:00,18.806,0,100
KZT,D,04/06/18,00:00,18.806,0,100
KZT,D,05/06/18,00:00,18.7349,0,100
KZT,D,06/06/18,00:00,18.7057,0,100
KZT,D,07/06/18,00:00,18.6879,0,100
KZT,D,08/06/18,00:00,18.5431,0,100
KZT,D,09/06/18,00:00,18.7539,0,100
KZT,D,10/06/18,00:00,18.6413,0,100
KZT,D,11/06/18,00:00,18.6413,0,100
KZT,D,12/06/18,00:00,18.6413,0,100
KZT,D,13/06/18,00:00,18.6413,0,100
KZT,D,14/06/18,00:00,18.7816,0,100
KZT,D,15/06/18,00:00,18.5354,0,100
KZT,D,16/06/18,00:00,18.6286,0,100
KZT,D,17/06/18,00:00,18.6286,0,100
KZT,D,18/06/18,00:00,18.6286,0,100
KZT,D,19/06/18,00:00,18.7047,0,100
KZT,D,20/06/18,00:00,18.8173,0,100
KZT,D,21/06/18,00:00,18.6365,0,100
KZT,D,22/06/18,00:00,18.6917,0,100
KZT,D,23/06/18,00:00,18.5742,0,100
KZT,D,24/06/18,00:00,18.5742,0,100
KZT,D,25/06/18,00:00,18.5742,0,100
KZT,D,26/06/18,00:00,18.5659,0,100
KZT,D,27/06/18,00:00,18.5248,0,100
KZT,D,28/06/18,00:00,18.531,0,100
KZT,D,29/06/18,00:00,18.5194,0,100
KZT,D,30/06/18,00:00,18.3843,0,100
KZT,D,01/07/18,00:00,18.3843,0,100
KZT,D,02/07/18,00:00,18.3843,0,100
KZT,D,03/07/18,00:00,18.4667,0,100
KZT,D,04/07/18,00:00,18.4469,0,100
KZT,D,05/07/18,00:00,18.4248,0,100
KZT,D,06/07/18,00:00,18.4167,0,100
KZT,D,07/07/18,00:00,18.3602,0,100
KZT,D,08/07/18,00:00,18.3602,0,100
KZT,D,09/07/18,00:00,18.3602,0,100
KZT,D,10/07/18,00:00,18.2925,0,100
KZT,D,11/07/18,00:00,18.1971,0,100
KZT,D,12/07/18,00:00,18.0822,0,100
KZT,D,13/07/18,00:00,18.0533,0,100
KZT,D,14/07/18,00:00,18.1141,0,100
KZT,D,15/07/18,00:00,18.1141,0,100
KZT,D,16/07/18,00:00,18.1141,0,100
KZT,D,17/07/18,00:00,18.1797,0,100
KZT,D,18/07/18,00:00,18.1934,0,100
KZT,D,19/07/18,00:00,18.2284,0,100
KZT,D,20/07/18,00:00,18.3049,0,100
KZT,D,21/07/18,00:00,18.3126,0,100
KZT,D,22/07/18,00:00,18.3126,0,100
KZT,D,23/07/18,00:00,18.3126,0,100
KZT,D,24/07/18,00:00,18.2861,0,100
KZT,D,25/07/18,00:00,18.2435,0,100
KZT,D,26/07/18,00:00,18.218,0,100
KZT,D,27/07/18,00:00,18.1865,0,100
KZT,D,28/07/18,00:00,18.1681,0,100
KZT,D,29/07/18,00:00,18.1681,0,100
KZT,D,30/07/18,00:00,18.1681,0,100
KZT,D,31/07/18,00:00,18.0997,0,100
KZT,D,01/08/18,00:00,17.9576,0,100
KZT,D,02/08/18,00:00,17.9504,0,100
KZT,D,03/08/18,00:00,18.0486,0,100
KZT,D,04/08/18,00:00,18.1398,0,100
KZT,D,05/08/18,00:00,18.1398,0,100
KZT,D,06/08/18,00:00,18.1398,0,100
KZT,D,07/08/18,00:00,18.204,0,100
KZT,D,08/08/18,00:00,18.2013,0,100
KZT,D,09/08/18,00:00,18.2346,0,100
KZT,D,10/08/18,00:00,18.6214,0,100
KZT,D,11/08/18,00:00,18.7277,0,100
KZT,D,12/08/18,00:00,18.7277,0,100
KZT,D,13/08/18,00:00,18.7277,0,100
KZT,D,14/08/18,00:00,18.7674,0,100
KZT,D,15/08/18,00:00,18.4239,0,100
KZT,D,16/08/18,00:00,18.3835,0,100
KZT,D,17/08/18,00:00,18.5392,0,100
KZT,D,18/08/18,00:00,18.5647,0,100
KZT,D,19/08/18,00:00,18.5647,0,100
KZT,D,20/08/18,00:00,18.5647,0,100
KZT,D,21/08/18,00:00,18.6029,0,100
KZT,D,22/08/18,00:00,18.5971,0,100
KZT,D,23/08/18,00:00,18.6384,0,100
KZT,D,24/08/18,00:00,18.9178,0,100
KZT,D,25/08/18,00:00,18.798,0,100
KZT,D,26/08/18,00:00,18.798,0,100
KZT,D,27/08/18,00:00,18.798,0,100
KZT,D,28/08/18,00:00,18.6394,0,100
KZT,D,29/08/18,00:00,18.6405,0,100
KZT,D,30/08/18,00:00,18.7428,0,100
KZT,D,31/08/18,00:00,18.7229,0,100
KZT,D,01/09/18,00:00,18.7126,0,100
KZT,D,02/09/18,00:00,18.7126,0,100
KZT,D,03/09/18,00:00,18.7126,0,100
KZT,D,04/09/18,00:00,18.523,0,100
KZT,D,05/09/18,00:00,18.5536,0,100
KZT,D,06/09/18,00:00,18.4596,0,100
KZT,D,07/09/18,00:00,18.3061,0,100
KZT,D,08/09/18,00:00,18.3694,0,100
KZT,D,09/09/18,00:00,18.3694,0,100
KZT,D,10/09/18,00:00,18.3694,0,100
KZT,D,11/09/18,00:00,18.4481,0,100
KZT,D,12/09/18,00:00,18.408,0,100
KZT,D,13/09/18,00:00,18.424,0,100
KZT,D,14/09/18,00:00,18.3066,0,100
KZT,D,15/09/18,00:00,18.2632,0,100
KZT,D,16/09/18,00:00,18.2632,0,100
KZT,D,17/09/18,00:00,18.2632,0,100
KZT,D,18/09/18,00:00,18.3381,0,100
KZT,D,19/09/18,00:00,18.3844,0,100
KZT,D,20/09/18,00:00,18.571,0,100
KZT,D,21/09/18,00:00,18.5742,0,100
KZT,D,22/09/18,00:00,18.74,0,100
KZT,D,23/09/18,00:00,18.74,0,100
KZT,D,24/09/18,00:00,18.74,0,100
KZT,D,25/09/18,00:00,18.5359,0,100
KZT,D,26/09/18,00:00,18.4137,0,100
KZT,D,27/09/18,00:00,18.2597,0,100
KZT,D,28/09/18,00:00,18.2027,0,100
KZT,D,29/09/18,00:00,18.0626,0,100
KZT,D,30/09/18,00:00,18.0626,0,100
KZT,D,01/10/18,00:00,18.0626,0,100
KZT,D,02/10/18,00:00,18.016,0,100
KZT,D,03/10/18,00:00,18.0182,0,100
KZT,D,04/10/18,00:00,17.9772,0,100
KZT,D,05/10/18,00:00,18.0079,0,100
KZT,D,06/10/18,00:00,17.8395,0,100
KZT,D,07/10/18,00:00,17.8395,0,100
KZT,D,08/10/18,00:00,17.8395,0,100
KZT,D,09/10/18,00:00,17.9213,0,100
KZT,D,10/10/18,00:00,17.8273,0,100
KZT,D,11/10/18,00:00,17.9368,0,100
KZT,D,12/10/18,00:00,17.9917,0,100
KZT,D,13/10/18,00:00,17.7984,0,100
KZT,D,14/10/18,00:00,17.7984,0,100
KZT,D,15/10/18,00:00,17.7984,0,100
KZT,D,16/10/18,00:00,17.8003,0,100
KZT,D,17/10/18,00:00,17.8957,0,100
KZT,D,18/10/18,00:00,18.0182,0,100
KZT,D,19/10/18,00:00,18.0297,0,100
KZT,D,20/10/18,00:00,17.9437,0,100
KZT,D,21/10/18,00:00,17.9437,0,100
KZT,D,22/10/18,00:00,17.9437,0,100
KZT,D,23/10/18,00:00,17.8981,0,100
KZT,D,24/10/18,00:00,18.035,0,100
KZT,D,25/10/18,00:00,17.8838,0,100
KZT,D,26/10/18,00:00,17.8745,0,100
KZT,D,27/10/18,00:00,17.805,0,100
KZT,D,28/10/18,00:00,17.805,0,100
KZT,D,29/10/18,00:00,17.805,0,100
KZT,D,30/10/18,00:00,17.864,0,100
KZT,D,31/10/18,00:00,17.8332,0,100
KZT,D,01/11/18,00:00,17.7753,0,100
KZT,D,02/11/18,00:00,17.7207,0,100
KZT,D,03/11/18,00:00,17.687,0,100
KZT,D,04/11/18,00:00,17.687,0,100
KZT,D,05/11/18,00:00,17.687,0,100
KZT,D,06/11/18,00:00,17.687,0,100
KZT,D,07/11/18,00:00,17.8316,0,100
KZT,D,08/11/18,00:00,17.7963,0,100
KZT,D,09/11/18,00:00,17.8392,0,100
KZT,D,10/11/18,00:00,17.9544,0,100
KZT,D,11/11/18,00:00,17.9544,0,100
KZT,D,12/11/18,00:00,17.9544,0,100
KZT,D,13/11/18,00:00,18.0458,0,100
KZT,D,14/11/18,00:00,18.0782,0,100
KZT,D,15/11/18,00:00,18.0926,0,100
KZT,D,16/11/18,00:00,18.0933,0,100
KZT,D,17/11/18,00:00,17.9388,0,100
KZT,D,18/11/18,00:00,17.9388,0,100
KZT,D,19/11/18,00:00,17.9388,0,100
KZT,D,20/11/18,00:00,17.9673,0,100
KZT,D,21/11/18,00:00,17.9283,0,100
KZT,D,22/11/18,00:00,17.9169,0,100
KZT,D,23/11/18,00:00,17.8629,0,100
KZT,D,24/11/18,00:00,17.9647,0,100
KZT,D,25/11/18,00:00,17.9647,0,100
KZT,D,26/11/18,00:00,17.9647,0,100
KZT,D,27/11/18,00:00,17.9033,0,100
KZT,D,28/11/18,00:00,17.9357,0,100
KZT,D,29/11/18,00:00,17.9531,0,100
KZT,D,30/11/18,00:00,17.9811,0,100
KZT,D,01/12/18,00:00,17.8169,0,100
KZT,D,02/12/18,00:00,17.8169,0,100
KZT,D,03/12/18,00:00,17.8169,0,100
KZT,D,04/12/18,00:00,17.7546,0,100
KZT,D,05/12/18,00:00,17.8967,0,100
KZT,D,06/12/18,00:00,18.0032,0,100
KZT,D,07/12/18,00:00,18.0017,0,100
KZT,D,08/12/18,00:00,18.0516,0,100
KZT,D,09/12/18,00:00,18.0516,0,100
KZT,D,10/12/18,00:00,18.0516,0,100
KZT,D,11/12/18,00:00,17.9162,0,100
KZT,D,12/12/18,00:00,17.9358,0,100
KZT,D,13/12/18,00:00,17.9433,0,100
KZT,D,14/12/18,00:00,17.9029,0,100
KZT,D,15/12/18,00:00,17.8883,0,100
KZT,D,16/12/18,00:00,17.8883,0,100
KZT,D,17/12/18,00:00,17.8883,0,100
KZT,D,18/12/18,00:00,17.9581,0,100
KZT,D,19/12/18,00:00,17.9916,0,100
KZT,D,20/12/18,00:00,18.0201,0,100
KZT,D,21/12/18,00:00,18.175,0,100
KZT,D,22/12/18,00:00,18.3371,0,100
KZT,D,23/12/18,00:00,18.3371,0,100
KZT,D,24/12/18,00:00,18.3371,0,100
KZT,D,25/12/18,00:00,18.4247,0,100
KZT,D,26/12/18,00:00,18.4907,0,100
KZT,D,27/12/18,00:00,18.3854,0,100
KZT,D,28/12/18,00:00,18.2657,0,100
KZT,D,29/12/18,00:00,18.2242,0,100
KZT,D,30/12/18,00:00,18.057,0,100
KZT,D,31/12/18,00:00,18.057,0,100
KZT,D,01/01/19,00:00,18.057,0,100
KZT,D,02/01/19,00:00,18.057,0,100
KZT,D,03/01/19,00:00,18.057,0,100
KZT,D,04/01/19,00:00,18.057,0,100
KZT,D,05/01/19,00:00,18.057,0,100
KZT,D,06/01/19,00:00,18.057,0,100
KZT,D,07/01/19,00:00,18.057,0,100
KZT,D,08/01/19,00:00,18.057,0,100
KZT,D,09/01/19,00:00,18.057,0,100
KZT,D,10/01/19,00:00,17.8579,0,100
KZT,D,11/01/19,00:00,17.8209,0,100
KZT,D,12/01/19,00:00,17.7885,0,100
KZT,D,13/01/19,00:00,17.7885,0,100
KZT,D,14/01/19,00:00,17.7885,0,100
KZT,D,15/01/19,00:00,17.7391,0,100
KZT,D,16/01/19,00:00,17.7522,0,100
KZT,D,17/01/19,00:00,17.6768,0,100
KZT,D,18/01/19,00:00,17.6019,0,100
KZT,D,19/01/19,00:00,17.4794,0,100
KZT,D,20/01/19,00:00,17.4794,0,100
KZT,D,21/01/19,00:00,17.4794,0,100
KZT,D,22/01/19,00:00,17.5203,0,100
KZT,D,23/01/19,00:00,17.5626,0,100
KZT,D,24/01/19,00:00,17.5166,0,100
KZT,D,25/01/19,00:00,17.4802,0,100
KZT,D,26/01/19,00:00,17.3979,0,100
KZT,D,27/01/19,00:00,17.3979,0,100
KZT,D,28/01/19,00:00,17.3979,0,100
KZT,D,29/01/19,00:00,17.3715,0,100
KZT,D,30/01/19,00:00,17.4224,0,100
KZT,D,31/01/19,00:00,17.3405,0,100
KZT,D,01/02/19,00:00,17.1867,0,100
KZT,D,02/02/19,00:00,17.1804,0,100
KZT,D,03/02/19,00:00,17.1804,0,100
KZT,D,04/02/19,00:00,17.1804,0,100
KZT,D,05/02/19,00:00,17.1835,0,100
KZT,D,06/02/19,00:00,17.3243,0,100
KZT,D,07/02/19,00:00,17.4058,0,100
KZT,D,08/02/19,00:00,17.4434,0,100
KZT,D,09/02/19,00:00,17.4917,0,100
KZT,D,10/02/19,00:00,17.4917,0,100
KZT,D,11/02/19,00:00,17.4917,0,100
KZT,D,12/02/19,00:00,17.4917,0,100
KZT,D,13/02/19,00:00,17.5623,0,100
KZT,D,14/02/19,00:00,17.5339,0,100
KZT,D,15/02/19,00:00,17.6329,0,100
KZT,D,16/02/19,00:00,17.6523,0,100
KZT,D,17/02/19,00:00,17.6523,0,100
KZT,D,18/02/19,00:00,17.6523,0,100
KZT,D,19/02/19,00:00,17.5801,0,100
KZT,D,20/02/19,00:00,17.5472,0,100
KZT,D,21/02/19,00:00,17.5067,0,100
KZT,D,22/02/19,00:00,17.4235,0,100
KZT,D,23/02/19,00:00,17.3858,0,100
KZT,D,24/02/19,00:00,17.3858,0,100
KZT,D,25/02/19,00:00,17.3858,0,100
KZT,D,26/02/19,00:00,17.3568,0,100
KZT,D,27/02/19,00:00,17.3465,0,100
KZT,D,28/02/19,00:00,17.4616,0,100
KZT,D,01/03/19,00:00,17.5738,0,100
KZT,D,02/03/19,00:00,17.4398,0,100
KZT,D,03/03/19,00:00,17.4398,0,100
KZT,D,04/03/19,00:00,17.4398,0,100
KZT,D,05/03/19,00:00,17.451,0,100
KZT,D,06/03/19,00:00,17.4292,0,100
KZT,D,07/03/19,00:00,17.4174,0,100
KZT,D,08/03/19,00:00,17.3829,0,100
KZT,D,09/03/19,00:00,17.3829,0,100
KZT,D,10/03/19,00:00,17.3829,0,100
KZT,D,11/03/19,00:00,17.3829,0,100
KZT,D,12/03/19,00:00,17.4353,0,100
KZT,D,13/03/19,00:00,17.3997,0,100
KZT,D,14/03/19,00:00,17.3548,0,100
KZT,D,15/03/19,00:00,17.3329,0,100
KZT,D,16/03/19,00:00,17.2485,0,100
KZT,D,17/03/19,00:00,17.2485,0,100
KZT,D,18/03/19,00:00,17.2485,0,100
KZT,D,19/03/19,00:00,17.1865,0,100
KZT,D,20/03/19,00:00,17.0905,0,100
KZT,D,21/03/19,00:00,16.9744,0,100
KZT,D,22/03/19,00:00,16.846,0,100
KZT,D,23/03/19,00:00,16.8536,0,100
KZT,D,24/03/19,00:00,16.8536,0,100
KZT,D,25/03/19,00:00,16.8536,0,100
KZT,D,26/03/19,00:00,17.0462,0,100
KZT,D,27/03/19,00:00,16.9587,0,100
KZT,D,28/03/19,00:00,17.0528,0,100
KZT,D,29/03/19,00:00,16.9823,0,100
KZT,D,30/03/19,00:00,17.0498,0,100
KZT,D,31/03/19,00:00,17.0498,0,100
KZT,D,01/04/19,00:00,17.0498,0,100
KZT,D,02/04/19,00:00,17.2183,0,100
KZT,D,03/04/19,00:00,17.2396,0,100
KZT,D,04/04/19,00:00,17.1846,0,100
KZT,D,05/04/19,00:00,17.2721,0,100
KZT,D,06/04/19,00:00,17.2088,0,100
KZT,D,07/04/19,00:00,17.2088,0,100
KZT,D,08/04/19,00:00,17.2088,0,100
KZT,D,09/04/19,00:00,17.1666,0,100
KZT,D,10/04/19,00:00,17.0442,0,100
KZT,D,11/04/19,00:00,17.0797,0,100
KZT,D,12/04/19,00:00,17.0287,0,100
KZT,D,13/04/19,00:00,16.9903,0,100
KZT,D,14/04/19,00:00,16.9903,0,100
KZT,D,15/04/19,00:00,16.9903,0,100
KZT,D,16/04/19,00:00,16.9213,0,100
KZT,D,17/04/19,00:00,16.9067,0,100
KZT,D,18/04/19,00:00,16.8596,0,100
KZT,D,19/04/19,00:00,16.8878,0,100
KZT,D,20/04/19,00:00,16.868,0,100
KZT,D,21/04/19,00:00,16.868,0,100
KZT,D,22/04/19,00:00,16.868,0,100
KZT,D,23/04/19,00:00,16.9014,0,100
KZT,D,24/04/19,00:00,16.8924,0,100
KZT,D,25/04/19,00:00,16.8799,0,100
KZT,D,26/04/19,00:00,17.0151,0,100
KZT,D,27/04/19,00:00,16.9752,0,100
KZT,D,28/04/19,00:00,16.9752,0,100
KZT,D,29/04/19,00:00,16.9752,0,100
KZT,D,30/04/19,00:00,16.9361,0,100
KZT,D,01/05/19,00:00,16.9558,0,100
KZT,D,02/05/19,00:00,16.9558,0,100
KZT,D,03/05/19,00:00,16.9558,0,100
KZT,D,04/05/19,00:00,16.9558,0,100
KZT,D,05/05/19,00:00,16.9558,0,100
KZT,D,06/05/19,00:00,16.9558,0,100
KZT,D,07/05/19,00:00,17.1722,0,100
KZT,D,08/05/19,00:00,17.1217,0,100
KZT,D,09/05/19,00:00,17.1465,0,100
KZT,D,10/05/19,00:00,17.1465,0,100
KZT,D,11/05/19,00:00,17.1465,0,100
KZT,D,12/05/19,00:00,17.1465,0,100
KZT,D,13/05/19,00:00,17.1465,0,100
KZT,D,14/05/19,00:00,17.2438,0,100
KZT,D,15/05/19,00:00,17.1899,0,100
KZT,D,16/05/19,00:00,17.0666,0,100
KZT,D,17/05/19,00:00,17.0408,0,100
KZT,D,18/05/19,00:00,17.0321,0,100
KZT,D,19/05/19,00:00,17.0321,0,100
KZT,D,20/05/19,00:00,17.0321,0,100
KZT,D,21/05/19,00:00,17.0214,0,100
KZT,D,22/05/19,00:00,17.0296,0,100
KZT,D,23/05/19,00:00,16.9884,0,100
KZT,D,24/05/19,00:00,17.0601,0,100
KZT,D,25/05/19,00:00,17.033,0,100
KZT,D,26/05/19,00:00,17.033,0,100
KZT,D,27/05/19,00:00,17.033,0,100
KZT,D,28/05/19,00:00,16.963,0,100
KZT,D,29/05/19,00:00,16.9564,0,100
KZT,D,30/05/19,00:00,16.9975,0,100
KZT,D,31/05/19,00:00,17.0544,0,100
KZT,D,01/06/19,00:00,17.0928,0,100
KZT,D,02/06/19,00:00,17.0928,0,100
KZT,D,03/06/19,00:00,17.0928,0,100
KZT,D,04/06/19,00:00,17.0682,0,100
KZT,D,05/06/19,00:00,16.9614,0,100
KZT,D,06/06/19,00:00,16.9387,0,100
KZT,D,07/06/19,00:00,16.9562,0,100
KZT,D,08/06/19,00:00,16.9564,0,100
KZT,D,09/06/19,00:00,16.9564,0,100
KZT,D,10/06/19,00:00,16.9564,0,100
KZT,D,11/06/19,00:00,16.9004,0,100
KZT,D,12/06/19,00:00,16.7955,0,100
KZT,D,13/06/19,00:00,16.7955,0,100
KZT,D,14/06/19,00:00,16.8171,0,100
KZT,D,15/06/19,00:00,16.7741,0,100
KZT,D,16/06/19,00:00,16.7741,0,100
KZT,D,17/06/19,00:00,16.7741,0,100
KZT,D,18/06/19,00:00,16.766,0,100
KZT,D,19/06/19,00:00,16.7529,0,100
KZT,D,20/06/19,00:00,16.7477,0,100
KZT,D,21/06/19,00:00,16.6777,0,100
KZT,D,22/06/19,00:00,16.6736,0,100
KZT,D,23/06/19,00:00,16.6736,0,100
KZT,D,24/06/19,00:00,16.6736,0,100
KZT,D,25/06/19,00:00,16.6372,0,100
KZT,D,26/06/19,00:00,16.5097,0,100
KZT,D,27/06/19,00:00,16.5691,0,100
KZT,D,28/06/19,00:00,16.568,0,100
KZT,D,29/06/19,00:00,16.5759,0,100
KZT,D,30/06/19,00:00,16.5759,0,100
KZT,D,01/07/19,00:00,16.5759,0,100
KZT,D,02/07/19,00:00,16.5485,0,100
KZT,D,03/07/19,00:00,16.5417,0,100
KZT,D,04/07/19,00:00,16.5191,0,100
KZT,D,05/07/19,00:00,16.5485,0,100
KZT,D,06/07/19,00:00,16.5487,0,100
KZT,D,07/07/19,00:00,16.5487,0,100
KZT,D,08/07/19,00:00,16.5487,0,100
KZT,D,09/07/19,00:00,16.623,0,100
KZT,D,10/07/19,00:00,16.568,0,100
KZT,D,11/07/19,00:00,16.5959,0,100
KZT,D,12/07/19,00:00,16.4339,0,100
KZT,D,13/07/19,00:00,16.4278,0,100
KZT,D,14/07/19,00:00,16.4278,0,100
KZT,D,15/07/19,00:00,16.4278,0,100
KZT,D,16/07/19,00:00,16.4018,0,100
KZT,D,17/07/19,00:00,16.4034,0,100
KZT,D,18/07/19,00:00,16.3858,0,100
KZT,D,19/07/19,00:00,16.3427,0,100
KZT,D,20/07/19,00:00,16.3309,0,100
KZT,D,21/07/19,00:00,16.3309,0,100
KZT,D,22/07/19,00:00,16.3309,0,100
KZT,D,23/07/19,00:00,16.3819,0,100
KZT,D,24/07/19,00:00,16.4144,0,100
KZT,D,25/07/19,00:00,16.4128,0,100
KZT,D,26/07/19,00:00,16.4094,0,100
KZT,D,27/07/19,00:00,16.3913,0,100
KZT,D,28/07/19,00:00,16.3913,0,100
KZT,D,29/07/19,00:00,16.3913,0,100
KZT,D,30/07/19,00:00,16.4808,0,100
KZT,D,31/07/19,00:00,16.4747,0,100
KZT,D,01/08/19,00:00,16.4966,0,100
KZT,D,02/08/19,00:00,16.5706,0,100
KZT,D,03/08/19,00:00,16.7435,0,100
KZT,D,04/08/19,00:00,16.7435,0,100
KZT,D,05/08/19,00:00,16.7435,0,100
KZT,D,06/08/19,00:00,16.8245,0,100
KZT,D,07/08/19,00:00,16.839,0,100
KZT,D,08/08/19,00:00,16.795,0,100
KZT,D,09/08/19,00:00,16.7915,0,100
KZT,D,10/08/19,00:00,16.8353,0,100
KZT,D,11/08/19,00:00,16.8353,0,100
KZT,D,12/08/19,00:00,16.8353,0,100
KZT,D,13/08/19,00:00,16.8816,0,100
KZT,D,14/08/19,00:00,16.9218,0,100
KZT,D,15/08/19,00:00,16.8726,0,100
KZT,D,16/08/19,00:00,17.0183,0,100
KZT,D,17/08/19,00:00,17.0566,0,100
KZT,D,18/08/19,00:00,17.0566,0,100
KZT,D,19/08/19,00:00,17.0566,0,100
KZT,D,20/08/19,00:00,17.197,0,100
KZT,D,21/08/19,00:00,17.2602,0,100
KZT,D,22/08/19,00:00,17.1544,0,100
KZT,D,23/08/19,00:00,16.9988,0,100
KZT,D,24/08/19,00:00,16.9738,0,100
KZT,D,25/08/19,00:00,16.9738,0,100
KZT,D,26/08/19,00:00,16.9738,0,100
KZT,D,27/08/19,00:00,17.0331,0,100
KZT,D,28/08/19,00:00,17.0808,0,100
KZT,D,29/08/19,00:00,17.1255,0,100
KZT,D,30/08/19,00:00,17.2306,0,100
KZT,D,31/08/19,00:00,17.1686,0,100
KZT,D,01/09/19,00:00,17.1686,0,100
KZT,D,02/09/19,00:00,17.1686,0,100
KZT,D,03/09/19,00:00,17.1588,0,100
KZT,D,04/09/19,00:00,17.2173,0,100
KZT,D,05/09/19,00:00,17.1249,0,100
KZT,D,06/09/19,00:00,17.0272,0,100
KZT,D,07/09/19,00:00,17.0043,0,100
KZT,D,08/09/19,00:00,17.0043,0,100
KZT,D,09/09/19,00:00,17.0043,0,100
